db_id,jaar van uitgave,editie,display_title,nummer,uitgever,verkend,herzien,bewerkt,uitgave,bijgewerkt,opname_jaar,basis_jaar,basis,schaal,bewerker,reproductie,editie,waterstaatskaart,bijkaart_we,bijkaart_hw,exemplaren,urls
343,[1928],2,52 - VENLO 3,52,Top. Inrichting,"",1928,"","","","","","",Schaal van 10000 Meter,"","",2,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/52 Venlo-3.jpg
344,[1928],2,52 - VENLO 4,52,Top. Inrichting,"",1928,"","","","","","",Schaal van 10000 Meter,"","",2,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/52 Venlo-4.jpg
345,[1894],2,53 - SLUIS,53,Top. Inrichting,1892,"",1894,"","","","","",Schaal van 10000 Meters,"","",2,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/53 Sluis.jpg
346,[1894],2,54 - NEUZEN 1,54,Top. Inrichting,1892,"",1894,"","","","","",Schaal van 10000 Meters,"","",2,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/54 Neuzen-1.jpg
347,[1892],2,54 - NEUZEN 2,54,Top. Inrichting,1891,"",1892,"","","","","",Schaal van 10000 Meter,"","",2,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/54 Neuzen-2.jpg
348,[1892],2,54 - NEUZEN 3,54,Top. Inrichting,1891,"",1892,"","","","","",Schaal van 10000 Meters,"","",2,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/54 Neuzen-3.jpg
349,[1892],2,55 - HULST,55,Top. Inrichting,1892,"",1892,"","","","","",Schaal van 10000 Meters,"","",2,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/55 Hulst.jpg
350,[1926],2,57 - VALKENSWAARD 1,57,Top. Inrichting,"",1926,"","","","","","",Schaal van 10000 Meter,"","",2,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/57 Valkenswaard-1.jpg
351,[1926],2,57 - VALKENSWAARD 2,57,Top. Inrichting,"",1926,"","","","","","",Schaal van 10000 Meter,"","",2,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/57 Valkenswaard-2.jpg
352,[1926],2,57 - VALKENSWAARD 3,57,Top. Inrichting,"",1926,"","","","","","",Schaal van 10000 Meter,"","",2,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/57 Valkenswaard-3.jpg
353,[1932],2,58 - ROERMOND 1,58,Top. Dienst,"",1932,"","","","","","",Schaal 1:50000,"","",2,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/58 Roermond-1.jpg
354,[1932],2,58 - ROERMOND 3,58,Top. Dienst,"",1932,"","","","","","",Schaal 1:50000,"","",2,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/58 Roermond-3.jpg
355,[1927],2,60 - SITTARD 1,60,Top. Inrichting,"",1927,"","","","","","",Schaal van 10000 Meter,"","",2,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/60 Sittard-1.jpg
356,[1927],2,60 - SITTARD 2,60,Top. Inrichting,"",1927,"","","","","","",Schaal van 10000 Meter,"","",2,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/60 Sittard-2.jpg
357,[1927],2,60 - SITTARD 3,60,Top. Inrichting,"",1927,"","","","","","",Schaal van 10000 Meter,"","",2,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/60 Sittard-3.jpg
358,[1933],2,61 - MAASTRICHT,61,Top. Dienst,"",1933,"","","","","","",Schaal van 10000 Meter,"","",2,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/61 Maastricht.jpg
359,[1928],2,62 - HEERLEN 1,62,Top. Inrichting,"",1928,"","","","","","",Schaal van 10000 Meter,"","",2,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/62 Heerlen-1.jpg
360,[1930],2,62 - HEERLEN 2,62,Top. Inrichting,"",1930,"","","","","","",Schaal van 10000 Meter,"","",2,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/62 Heerlen-2.jpg
361,[1930],2,62 - HEERLEN 3,62,Top. Dienst,"",1930,"","","","","","",Schaal van 10000 Meter,"","",2,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/62 Heerlen-3.jpg
362,[1944],2BIS,30 - 'S GRAVENHAGE WEST EN OOST,30,"","",1941,"","",1944,"","","","",Alg. Dienst Rijkswaterstaat,Top. Dienst,2BIS,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_2bis/30 's-Gravenhage-West en Oost.jpg
363,[1946],2BIS,42 - ZIERIKZEE,42,"","",1942,"","",1946,"","","","",Alg. Dienst Rijkswaterstaat,Topografische Dienst,2BIS,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_2bis/42 Zierikzee.jpg
940,[1942],2BIS,43 - WILLEMSTAD OOST,43,,,1939,,,1942,,,,Schaal 1:50000,Alg. Dienst Rijkswaterstaat,Top. Dienst,2BIS,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_2bis/43 Willemstad-Oost.jpg
364,[1942],2BIS,43 - WILLEMSTAD WEST,43,"","",1939,"","",1942,"","","","",Alg. Dienst Rijkswaterstaat,Top. Dienst,2BIS,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_2bis/43 Willemstad-West.jpg
365,[1941],2BIS,44 - GEERTRUIDENBERG WEST,44,"","",1938,"","",1941,"","","","",Alg. Dienst Rijkswaterstaat,Top. Dienst,2BIS,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_2bis/44 Geertruidenberg-West.jpg
367,[1947],2BIS,45 - 'S HERTOGENBOSCH OOST,45,"",1947,"","","","","","","","",Alg. Dienst Rijkswaterstaat,Topografische Dienst,2BIS,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_2bis/45 's-Hertogenbosch-Oost.jpg
366,[1949],2BIS,45 - 'S HERTOGENBOSCH WEST,45,"",1943-1944,"","","",1949,"","","","",Alg. Dienst Rijkswaterstaat,Topografische Dienst,2BIS,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_2bis/45 's-Hertogenbosch-West.jpg
369,[1948],2BIS,48 - MIDDELBURG OOST,48,"","",1944,"","",1948,"","","","",Alg. Dienst Rijkswaterstaat,Topografische Dienst,2BIS,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_2bis/48 Middelburg-Oost.jpg
368,[1949],2BIS,48 - MIDDELBURG WEST,48,"","",1943,"","",1949,"","","","",Alg. Dienst Rijkswaterstaat,Topografische Dienst,2BIS,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_2bis/48 Middelburg-West.jpg
371,[1953],2BIS,49 - BERGEN OP ZOOM OOST,49,"","",1953,"","","","","","","",Alg. Dienst Rijkswaterstaat,Topografische Dienst,2BIS,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_2bis/49 Bergen op Zoom-Oost.jpg
370,[1941],2BIS,49 - BERGEN OP ZOOM WEST,49,"","",1939,"","",1941,"","","","",Alg. Dienst Rijkswaterstaat,Top. Dienst,2BIS,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_2bis/49 Bergen op Zoom-West.jpg
941,[1949],2BIS,51 - EINDHOVEN OOST,51,,,,1949,,,,,,Schaal 1:50000,Alg. Dienst Rijkswaterstaat,Topografische Dienst,2BIS,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_2bis/51 Eindhoven-Oost.jpg
372,[1947],2BIS,51 - EINDHOVEN WEST,51,"","",1947,"","","","","","","",Alg. Dienst Rijkswaterstaat,Topografische Dienst,2BIS,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_2bis/51 Eindhoven-West.jpg
373,[1941],3,01 - AMELAND,1,"","",1941,"","","","","","","",Alg. Dienst Rijkswaterstaat,Top. Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/01 Ameland.jpg
374,[1947],3,01 - TERSCHELLING,[1],"","",1946,"","",1947,"","","","",Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/01 Terschelling.jpg
376,[1946],3,02 - SCHIERMONNIKOOG OOST,2,,,1946,,,,,,,,Algemeene Dienst Rijkswaterstaat,"firma P.J. Mulder en Zoon, Leiden",3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/02 Schiermonnikoog-Oost.jpg
375,[1941],3,02 - SCHIERMONNIKOOG WEST,2,"","",1941,"","","","","","","",Alg. Dienst Rijkswaterstaat,Top. Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/02 Schiermonnikoog-West.jpg
378,[1946],3,03 - UITHUIZEN OOST,3,,,1946,,,,,,,,Algemeene Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/03 Uithuizen-Oost.jpg
377,[1946],3,03 - UITHUIZEN WEST,3,,,1946,,,,,,,,Algemene Dienst Rijkswaterstaat,"firma P.J. Mulder en Zoon, Leiden",3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/03 Uithuizen-West.jpg
379,[1947],3,04 - VLIELAND,4,,,1947,,,,,,,,Algemene Dienst Rijkswaterstaat,"firma P.J. Mulder en Zoon, Leiden",3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/04 Vlieland.jpg
381,[1942],3,05 - HARLINGEN OOST,5,,,1938,,,1942,,,,,Alg. Dienst Rijkswaterstaat,Top. Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/05 Harlingen-Oost.jpg
380,[1941],3,05 - HARLINGEN SNEEK,[5],,,1941,,,,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/05 Harlingen-Sneek.jpg
383,[1948],3,06 - LEEUWARDEN OOST,6,,,1942,,,1948,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/06 Leeuwarden-Oost.jpg
382,[1947],3,06 - LEEUWARDEN WEST,6,,,1945,,,1947,,,,,Algemeene Dienst Rijkswaterstaat,N.V. Lithografie v/h S. Lankhout en Co.,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/06 Leeuwarden-West.jpg
385,[1935],3,07 - GRONINGEN OOST,7,,1930,,,,1935,,,,,Alg. Dienst Rijkswaterstaat,Top. Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/07 Groningen-Oost.jpg
384,[1935],3,07 - GRONINGEN WEST,7,,1930,,,,1935,,,,,Alg. Dienst Rijkswaterstaat,Top. Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/07 Groningen-West.jpg
386,[1935],3,08 - NIEUWE SCHANS,8,,1930,,,,1935,,,,,Alg. Dienst Rijkswaterstaat,Top. Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/08 Nieuweschans.jpg
387,[1940],3,09 - DEN HELDER,9,,,1940,,,,,,,,Alg. Dienst Rijkswaterstaat,Top. Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/09 Den Helder.jpg
389,[1949],3,10 - SNEEK OOST,10,,,1947-1949,,,,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/10 Sneek-Oost.jpg
388,[1948],3,10 - SNEEK STAVEREN,[10],,,1948,,,,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/10 Sneek-Staveren.jpg
391,[1948],3,11 - HEERENVEEN OOST,11,,,1947-1948,,,,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/11 Heerenveen-Oost.jpg
390,[1947],3,11 - HEERENVEEN WEST,11,,,1947,,,,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/11 Heerenveen-West.jpg
393,[1944],3,12 - ASSEN OOST,12,,,1943-1944,,,,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/12 Assen-Oost.jpg
392,[1942],3,12 - ASSEN WEST,12,,,1942,,,,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/12 Assen-West.jpg
394,[1953],3,13 - BOERTANGE,13,,,1950,,,1953,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/13 Boertange.jpg
396,[1946],3,14 - MEDEMBLIK OOST,14,,,1942,,,1946,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/14 Medemblik-Oost.jpg
395,[1951],3,14 - MEDEMBLIK WEST,14,,,1949,,,1951,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/14 Medemblik-West.jpg
397,[1952],3,15 - LEMMER,15,,,1952,,,,,,,,Algemene Dienst Rijkswaterstaat,J.J. Groen & Zn. N.V. Leiden,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/15 Lemmer.jpg
405,[1944],3,15-20 - ENKHUIZEN,15-20,,,1944,,,,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/15-20 Enkhuizen.jpg
399,[1953],3,16 - STEENWIJK OOST,16,,,1952-1953,,,,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/16 Steenwijk-Oost.jpg
398,[1957],3,16 - STEENWIJK WEST,16,,,1957,,,,,,,,"Rijkswaterstaat, Directie Algemene Dienst",,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/16 Steenwijk-West.jpg
401,[1953],3,17 - BEILEN OOST,17,,,1953,,,,,,,,Algemene Dienst Rijkswaterstaat,J.J. Groen & Zn. N.V. Leiden,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/17 Beilen-Oost.jpg
400,[1952],3,17 - BEILEN WEST,17,,,1951-1952,,,,,,,,Algemene Dienst Rijkswaterstaat,J.J. Groen & Zn. N.V. Leiden,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/17 Beilen-West.jpg
402,[1952],3,18 - ROSWINKEL,18,,,1951-1952,,,,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/18 Roswinkel.jpg
404,[1947],3,19 - ALKMAAR OOST,19,,,1943,,,1947,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/19 Alkmaar-Oost.jpg
403,[1951],3,19 - ALKMAAR WEST,19,,,1949,,,1951,,,,,alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/19 Alkmaar-West.jpg
406,[1954],3,20 - URK,20,,,1954,,,,,,,,Algemene Dienst Rijkswaterstaat,J.J. Groen & Zn. N.V. Leiden,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/20 Urk.jpg
408,[1937],3,21 - ZWOLLE OOST,21,,,1937,,,,,,,,Alg. Dienst Rijkswaterstaat,Top. Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/21 Zwolle-Oost.jpg
407,[1934],3,21 - ZWOLLE WEST,21,,1930,1934,,,,,,,,Alg. Dienst Rijkswaterstaat,Top. Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/21 Zwolle-West.jpg
409,1960,3,22 - COEVORDEN OOST,22,,,1959,,1960,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/22 Coevorden-Oost.jpg
410,[1951],3,22 - COEVORDEN WEST,22,,,1951,,,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/22 Coevorden-West.jpg
411,1960,3,23 - NIEUW SCHOONEBEEK,23,,,1959,,1960,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/23 Nieuw-Schoonebeek.jpg
412,[1943],3,24 - HILLEGOM,24,,,1941,,,1943,,,,,Alg. Dienst Rijkswaterstaat,Top. Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/24 Hillegom.jpg
414,[1950],3,25 - AMSTERDAM OOST,25,,,1947,,,1950,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/25 Amsterdam-Oost.jpg
413,[1950],3,25 - AMSTERDAM WEST,25,,,1948,,,1950,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/25 Amsterdam-West.jpg
416,[1942],3,26 - HARDERWIJK OOST,26,,,1942,,,,,,,,Alg. Dienst Rijkswaterstaat,Top. Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/26 Harderwijk-Oost.jpg
415,[1952],3,26 - HARDERWIJK WEST,26,,,1952,,,,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/26 Harderwijk-West.jpg
418,[1955],3,27 - HATTEM OOST,27,,,1954-1955,,,,,,,,"Rijkswaterstaat, Directie Algemene Dienst en Waterhuishouding",J.J. Groen & Zn. N.V. Leiden,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/27 Hattem-Oost.jpg
417,1965,3,27 - HATTEM WEST,27,,,1960-1963,,1965,,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/27 Hattem-West.jpg
420,[1954],3,28 - ALMELO OOST,28,,,1954,,,,,,,,"Rijkswaterstaat, Directie Algemene Dienst en Waterhuishouding",Topografische Dienst,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/28 Almelo-Oost.jpg
419,[1955],3,28 - ALMELO WEST,28,,,1954-1955,,,,,,,,"Rijkswaterstaat, Directie Algemene Dienst en Waterhuishouding",J.J. Groen & Zn. N.V. Leiden,3,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/28 Almelo-West.jpg
